ID_Persona;Ciudad;Edad;Nivel_Educativo;Estado_Laboral;Ingreso_Mensual;Sector_Economico;Meses_Desempleado
1550;Manta;27;Secundaria;Subempleado;376.01;Manufactura;0
1551;Quito;19;Secundaria;Desempleado;0.0;Ninguno;6
1552;Manta;40;Universitario;Empleado;2042.73;Construccion;0
1553;Cuenca;36;Universitario;Empleado;1572.41;Servicios;0
1554;Ambato;18;Secundaria;Desempleado;0.0;Ninguno;4
1555;Ambato;43;Universitario;Empleado;2133.76;Tecnologia;0
1556;Cuenca;63;Universitario;Subempleado;385.18;Tecnologia;0
1557;Manta;57;Tecnologico;Subempleado;213.55;Servicios;0
1558;Ambato;33;Tecnologico;Empleado;904.65;Servicios;0
1559;Manta;30;Primaria;Subempleado;177.85;Agricultura;0
1560;Quito;41;Secundaria;Subempleado;115.6;Agricultura;0
1561;Guayaquil;36;Universitario;Empleado;1168.16;Agricultura;0
1562;Quito;52;Universitario;Desempleado;0.0;Ninguno;29
1563;Quito;60;Tecnologico;Subempleado;188.26;Construccion;0
1564;Ambato;28;Primaria;Desempleado;0.0;Ninguno;31
1565;Quito;22;Secundaria;Subempleado;247.6;Agricultura;0
1566;Cuenca;34;Tecnologico;Empleado;2232.74;Construccion;0
1567;Cuenca;35;Secundaria;Desempleado;0.0;Ninguno;8
1568;Quito;18;Primaria;Desempleado;0.0;Ninguno;18
1569;Ambato;23;Tecnologico;Empleado;2428.3;Construccion;0
1570;Manta;63;Tecnologico;Subempleado;237.75;Servicios;0
1571;Manta;58;Primaria;Subempleado;406.77;Servicios;0
1572;Manta;26;Primaria;Desempleado;0.0;Ninguno;36
1573;Ambato;34;Universitario;Desempleado;0.0;Ninguno;7
1574;Quito;34;Primaria;Empleado;1837.03;Tecnologia;0
1575;Ambato;34;Primaria;Subempleado;152.68;Agricultura;0
1576;Ambato;43;Universitario;Empleado;463.85;Tecnologia;0
1577;Cuenca;38;Secundaria;Subempleado;367.16;Servicios;0
1578;Manta;63;Primaria;Desempleado;0.0;Ninguno;3
1579;Guayaquil;43;Primaria;Subempleado;389.62;Servicios;0
1580;Manta;56;Primaria;Desempleado;0.0;Ninguno;1
1581;Ambato;20;Primaria;Empleado;2025.81;Construccion;0
1582;Guayaquil;61;Primaria;Empleado;2365.74;Agricultura;0
1583;Ambato;21;Tecnologico;Desempleado;0.0;Ninguno;35
1584;Manta;65;Secundaria;Desempleado;0.0;Ninguno;21
1585;Ambato;50;Tecnologico;Empleado;2248.38;Tecnologia;0
1586;Guayaquil;58;Primaria;Subempleado;298.29;Manufactura;0
1587;Cuenca;19;Secundaria;Desempleado;0.0;Ninguno;3
1588;Cuenca;47;Tecnologico;Desempleado;0.0;Ninguno;23
1589;Manta;27;Primaria;Empleado;1654.75;Construccion;0
1590;Quito;22;Secundaria;Subempleado;281.27;Comercio;0
1591;Guayaquil;65;Secundaria;Subempleado;407.07;Manufactura;0
1592;Guayaquil;41;Secundaria;Desempleado;0.0;Ninguno;25
1593;Manta;29;Universitario;Desempleado;0.0;Ninguno;27
1594;Manta;34;Universitario;Desempleado;0.0;Ninguno;14
1595;Quito;23;Secundaria;Subempleado;201.22;Manufactura;0
1596;Cuenca;57;Universitario;Subempleado;255.22;Servicios;0
1597;Guayaquil;65;Primaria;Empleado;1234.55;Tecnologia;0
1598;Quito;36;Universitario;Desempleado;0.0;Ninguno;36
1599;Manta;48;Tecnologico;Desempleado;0.0;Ninguno;31
1600;Cuenca;43;Tecnologico;Subempleado;350.73;Servicios;0
1601;Guayaquil;47;Secundaria;Empleado;605.76;Agricultura;0
1602;Cuenca;47;Universitario;Empleado;841.0;Construccion;0
1603;Quito;49;Primaria;Subempleado;324.26;Servicios;0
1604;Guayaquil;37;Universitario;Subempleado;100.15;Comercio;0
1605;Cuenca;27;Secundaria;Subempleado;152.91;Servicios;0
1606;Ambato;35;Tecnologico;Desempleado;0.0;Ninguno;6
1607;Manta;45;Universitario;Empleado;1669.55;Agricultura;0
1608;Ambato;58;Secundaria;Desempleado;0.0;Ninguno;36
1609;Quito;45;Universitario;Empleado;553.92;Agricultura;0
1610;Ambato;18;Tecnologico;Subempleado;228.79;Comercio;0
1611;Guayaquil;25;Tecnologico;Desempleado;0.0;Ninguno;23
1612;Manta;39;Universitario;Desempleado;0.0;Ninguno;17
1613;Quito;27;Tecnologico;Empleado;605.64;Comercio;0
1614;Ambato;52;Secundaria;Desempleado;0.0;Ninguno;8
1615;Manta;32;Secundaria;Subempleado;255.06;Construccion;0
1616;Cuenca;63;Universitario;Desempleado;0.0;Ninguno;10
1617;Cuenca;32;Secundaria;Desempleado;0.0;Ninguno;6
1618;Guayaquil;31;Secundaria;Desempleado;0.0;Ninguno;5
1619;Cuenca;22;Primaria;Desempleado;0.0;Ninguno;18
1620;Guayaquil;19;Secundaria;Empleado;1750.49;Agricultura;0
1621;Guayaquil;19;Tecnologico;Subempleado;329.79;Servicios;0
1622;Guayaquil;25;Universitario;Desempleado;0.0;Ninguno;25
1623;Quito;26;Secundaria;Subempleado;292.99;Comercio;0
1624;Cuenca;58;Secundaria;Subempleado;153.09;Comercio;0
1625;Guayaquil;25;Primaria;Subempleado;107.07;Manufactura;0
1626;Quito;47;Tecnologico;Subempleado;375.6;Manufactura;0
1627;Cuenca;25;Secundaria;Desempleado;0.0;Ninguno;36
1628;Manta;26;Secundaria;Subempleado;408.26;Servicios;0
1629;Cuenca;54;Universitario;Subempleado;205.3;Servicios;0
1630;Cuenca;22;Tecnologico;Subempleado;177.57;Tecnologia;0
1631;Guayaquil;36;Universitario;Empleado;1887.88;Servicios;0
1632;Ambato;32;Secundaria;Subempleado;287.32;Servicios;0
1633;Guayaquil;65;Secundaria;Empleado;1306.64;Servicios;0
1634;Manta;47;Universitario;Desempleado;0.0;Ninguno;32
1635;Quito;53;Secundaria;Desempleado;0.0;Ninguno;26
1636;Quito;39;Tecnologico;Subempleado;380.26;Agricultura;0
1637;Quito;43;Tecnologico;Subempleado;316.89;Servicios;0
1638;Quito;63;Primaria;Empleado;1166.34;Tecnologia;0
1639;Manta;23;Primaria;Subempleado;232.41;Servicios;0
1640;Ambato;25;Secundaria;Subempleado;101.06;Comercio;0
1641;Ambato;23;Secundaria;Empleado;2057.97;Agricultura;0
1642;Quito;63;Tecnologico;Subempleado;240.72;Manufactura;0
1643;Quito;64;Secundaria;Desempleado;0.0;Ninguno;28
1644;Manta;43;Universitario;Empleado;1211.09;Manufactura;0
1645;Guayaquil;48;Primaria;Subempleado;344.73;Servicios;0
1646;Guayaquil;54;Tecnologico;Subempleado;264.31;Construccion;0
1647;Ambato;32;Universitario;Desempleado;0.0;Ninguno;32
1648;Manta;60;Primaria;Desempleado;0.0;Ninguno;18
1649;Cuenca;23;Secundaria;Desempleado;0.0;Ninguno;35
1650;Quito;56;Tecnologico;Empleado;2473.04;Manufactura;0
1651;Guayaquil;18;Secundaria;Subempleado;364.99;Servicios;0
1652;Quito;49;Tecnologico;Empleado;1886.87;Comercio;0
1653;Guayaquil;23;Universitario;Subempleado;416.36;Agricultura;0
1654;Guayaquil;38;Secundaria;Desempleado;0.0;Ninguno;24
1655;Cuenca;62;Tecnologico;Desempleado;0.0;Ninguno;30
1656;Ambato;36;Primaria;Desempleado;0.0;Ninguno;28
1657;Quito;49;Universitario;Desempleado;0.0;Ninguno;11
1658;Cuenca;31;Universitario;Desempleado;0.0;Ninguno;22
1659;Cuenca;30;Primaria;Subempleado;437.43;Agricultura;0
1660;Guayaquil;62;Universitario;Subempleado;144.2;Comercio;0
1661;Manta;52;Tecnologico;Desempleado;0.0;Ninguno;16
1662;Cuenca;65;Primaria;Subempleado;337.92;Agricultura;0
1663;Manta;41;Tecnologico;Subempleado;293.3;Agricultura;0
1664;Guayaquil;44;Universitario;Subempleado;172.48;Servicios;0
1665;Cuenca;25;Secundaria;Desempleado;0.0;Ninguno;29
1666;Cuenca;31;Universitario;Subempleado;276.8;Manufactura;0
1667;Guayaquil;44;Tecnologico;Subempleado;240.43;Construccion;0
1668;Manta;42;Universitario;Desempleado;0.0;Ninguno;18
1669;Cuenca;31;Secundaria;Desempleado;0.0;Ninguno;20
1670;Ambato;37;Tecnologico;Subempleado;320.37;Agricultura;0
1671;Manta;56;Tecnologico;Empleado;1179.02;Agricultura;0
1672;Ambato;57;Primaria;Subempleado;133.83;Construccion;0
1673;Quito;33;Tecnologico;Desempleado;0.0;Ninguno;11
1674;Cuenca;18;Tecnologico;Subempleado;394.3;Servicios;0
1675;Manta;39;Primaria;Subempleado;119.75;Construccion;0
1676;Ambato;27;Tecnologico;Subempleado;118.63;Tecnologia;0
1677;Guayaquil;20;Universitario;Subempleado;309.14;Manufactura;0
1678;Guayaquil;45;Universitario;Subempleado;394.36;Tecnologia;0
1679;Guayaquil;53;Universitario;Empleado;1858.19;Agricultura;0
1680;Quito;48;Universitario;Subempleado;339.79;Tecnologia;0
1681;Manta;24;Universitario;Desempleado;0.0;Ninguno;2
1682;Ambato;43;Secundaria;Desempleado;0.0;Ninguno;23
1683;Manta;43;Universitario;Subempleado;406.39;Servicios;0
1684;Quito;32;Tecnologico;Desempleado;0.0;Ninguno;21
1685;Guayaquil;51;Universitario;Subempleado;228.87;Comercio;0
1686;Guayaquil;47;Secundaria;Subempleado;408.92;Comercio;0
1687;Manta;41;Primaria;Empleado;680.6;Manufactura;0
1688;Guayaquil;37;Tecnologico;Subempleado;437.31;Comercio;0
1689;Manta;31;Universitario;Empleado;1145.37;Comercio;0
1690;Guayaquil;51;Primaria;Desempleado;0.0;Ninguno;8
1691;Ambato;24;Primaria;Desempleado;0.0;Ninguno;31
1692;Quito;42;Secundaria;Subempleado;351.75;Tecnologia;0
1693;Manta;60;Secundaria;Empleado;1471.02;Agricultura;0
1694;Quito;49;Secundaria;Empleado;1948.09;Manufactura;0
1695;Cuenca;37;Tecnologico;Empleado;570.29;Servicios;0
1696;Manta;41;Secundaria;Subempleado;101.01;Construccion;0
1697;Guayaquil;27;Tecnologico;Empleado;2298.68;Manufactura;0
1698;Guayaquil;44;Primaria;Empleado;1741.56;Comercio;0
1699;Ambato;45;Primaria;Desempleado;0.0;Ninguno;6
1700;Ambato;46;Primaria;Desempleado;0.0;Ninguno;14
1701;Manta;62;Primaria;Empleado;1895.29;Comercio;0
1702;Cuenca;51;Secundaria;Empleado;1828.32;Agricultura;0
1703;Guayaquil;59;Tecnologico;Desempleado;0.0;Ninguno;32
1704;Ambato;43;Secundaria;Subempleado;315.69;Servicios;0
1705;Guayaquil;46;Tecnologico;Subempleado;199.67;Tecnologia;0
1706;Cuenca;33;Primaria;Desempleado;0.0;Ninguno;36
1707;Ambato;30;Tecnologico;Desempleado;0.0;Ninguno;6
1708;Cuenca;54;Primaria;Desempleado;0.0;Ninguno;34
1709;Ambato;30;Primaria;Subempleado;204.91;Tecnologia;0
1710;Ambato;54;Universitario;Subempleado;372.51;Servicios;0
1711;Cuenca;45;Secundaria;Empleado;1100.12;Tecnologia;0
1712;Ambato;31;Tecnologico;Subempleado;147.42;Manufactura;0
1713;Cuenca;24;Secundaria;Subempleado;147.05;Comercio;0
1714;Quito;40;Secundaria;Subempleado;397.02;Agricultura;0
1715;Cuenca;27;Universitario;Desempleado;0.0;Ninguno;33
1716;Cuenca;48;Secundaria;Subempleado;275.85;Manufactura;0
1717;Guayaquil;46;Primaria;Desempleado;0.0;Ninguno;10
1718;Manta;20;Tecnologico;Subempleado;422.46;Servicios;0
1719;Quito;45;Primaria;Empleado;2102.38;Manufactura;0
1720;Ambato;57;Universitario;Empleado;609.75;Tecnologia;0
1721;Cuenca;27;Secundaria;Desempleado;0.0;Ninguno;19
1722;Guayaquil;24;Primaria;Empleado;1720.57;Manufactura;0
1723;Manta;58;Universitario;Desempleado;0.0;Ninguno;11
1724;Ambato;30;Primaria;Desempleado;0.0;Ninguno;36
1725;Manta;34;Universitario;Desempleado;0.0;Ninguno;36
1726;Quito;52;Tecnologico;Desempleado;0.0;Ninguno;34
1727;Manta;24;Tecnologico;Desempleado;0.0;Ninguno;28
1728;Ambato;26;Primaria;Empleado;835.65;Agricultura;0
1729;Ambato;40;Tecnologico;Empleado;1460.21;Servicios;0
1730;Cuenca;23;Universitario;Desempleado;0.0;Ninguno;11
1731;Ambato;35;Secundaria;Subempleado;322.73;Construccion;0
1732;Quito;50;Universitario;Empleado;668.47;Manufactura;0
1733;Quito;62;Primaria;Desempleado;0.0;Ninguno;35
1734;Cuenca;23;Secundaria;Empleado;2024.16;Tecnologia;0
1735;Guayaquil;21;Tecnologico;Empleado;1343.37;Servicios;0
1736;Cuenca;51;Secundaria;Desempleado;0.0;Ninguno;5
1737;Ambato;41;Secundaria;Desempleado;0.0;Ninguno;3
1738;Cuenca;35;Secundaria;Subempleado;433.35;Agricultura;0
1739;Manta;64;Primaria;Empleado;1657.03;Construccion;0
1740;Ambato;39;Primaria;Empleado;1197.48;Construccion;0
1741;Ambato;61;Tecnologico;Subempleado;120.64;Manufactura;0
1742;Cuenca;47;Primaria;Subempleado;360.11;Comercio;0
1743;Ambato;35;Secundaria;Desempleado;0.0;Ninguno;4
1744;Manta;20;Tecnologico;Empleado;1066.68;Construccion;0
1745;Cuenca;39;Primaria;Subempleado;161.27;Construccion;0
1746;Quito;48;Secundaria;Empleado;2052.3;Servicios;0
1747;Manta;55;Tecnologico;Desempleado;0.0;Ninguno;2
1748;Manta;19;Secundaria;Desempleado;0.0;Ninguno;32
1749;Ambato;49;Tecnologico;Subempleado;139.91;Servicios;0
1750;Manta;34;Primaria;Empleado;2055.94;Construccion;0
1751;Ambato;60;Universitario;Desempleado;0.0;Ninguno;20
1752;Ambato;30;Primaria;Subempleado;271.36;Manufactura;0
1753;Ambato;46;Universitario;Subempleado;357.78;Manufactura;0
1754;Quito;32;Primaria;Empleado;2078.43;Construccion;0
1755;Cuenca;53;Tecnologico;Empleado;622.59;Tecnologia;0
1756;Manta;62;Secundaria;Subempleado;169.96;Comercio;0
1757;Ambato;47;Universitario;Empleado;1842.78;Comercio;0
1758;Ambato;39;Universitario;Desempleado;0.0;Ninguno;33
1759;Ambato;42;Universitario;Desempleado;0.0;Ninguno;15
1760;Guayaquil;25;Secundaria;Desempleado;0.0;Ninguno;13
1761;Manta;28;Primaria;Desempleado;0.0;Ninguno;10
1762;Cuenca;58;Secundaria;Desempleado;0.0;Ninguno;16
1763;Guayaquil;29;Secundaria;Subempleado;138.02;Agricultura;0
1764;Cuenca;51;Universitario;Empleado;1943.93;Servicios;0
1765;Ambato;29;Universitario;Subempleado;448.07;Servicios;0
1766;Manta;43;Primaria;Subempleado;148.06;Tecnologia;0
1767;Ambato;32;Primaria;Desempleado;0.0;Ninguno;19
1768;Guayaquil;48;Tecnologico;Empleado;800.22;Manufactura;0
1769;Ambato;32;Secundaria;Empleado;626.42;Comercio;0
1770;Guayaquil;64;Universitario;Empleado;1437.16;Comercio;0
1771;Quito;36;Tecnologico;Desempleado;0.0;Ninguno;12
1772;Ambato;24;Universitario;Empleado;1196.85;Comercio;0
1773;Guayaquil;48;Tecnologico;Desempleado;0.0;Ninguno;14
1774;Manta;28;Tecnologico;Subempleado;189.23;Construccion;0
1775;Manta;20;Primaria;Desempleado;0.0;Ninguno;26
1776;Cuenca;24;Primaria;Empleado;2475.05;Comercio;0
1777;Guayaquil;50;Tecnologico;Desempleado;0.0;Ninguno;6
1778;Quito;30;Secundaria;Empleado;1099.59;Construccion;0
1779;Cuenca;44;Primaria;Empleado;1994.02;Comercio;0
1780;Ambato;57;Primaria;Empleado;1414.22;Manufactura;0
1781;Ambato;51;Primaria;Subempleado;445.38;Manufactura;0
1782;Guayaquil;24;Secundaria;Desempleado;0.0;Ninguno;26
1783;Ambato;51;Secundaria;Desempleado;0.0;Ninguno;7
1784;Cuenca;35;Secundaria;Desempleado;0.0;Ninguno;13
1785;Manta;61;Universitario;Desempleado;0.0;Ninguno;31
1786;Guayaquil;37;Primaria;Empleado;1311.29;Construccion;0
1787;Quito;46;Universitario;Subempleado;286.4;Manufactura;0
1788;Quito;50;Secundaria;Empleado;820.92;Comercio;0
1789;Cuenca;49;Primaria;Subempleado;344.7;Tecnologia;0
1790;Cuenca;43;Secundaria;Empleado;1520.84;Comercio;0
1791;Cuenca;23;Primaria;Subempleado;358.22;Servicios;0
1792;Cuenca;49;Tecnologico;Subempleado;203.57;Tecnologia;0
1793;Quito;32;Secundaria;Empleado;1983.36;Manufactura;0
1794;Guayaquil;18;Secundaria;Desempleado;0.0;Ninguno;18
1795;Ambato;64;Secundaria;Desempleado;0.0;Ninguno;28
1796;Ambato;33;Secundaria;Desempleado;0.0;Ninguno;30
1797;Ambato;39;Secundaria;Empleado;1680.66;Construccion;0
1798;Cuenca;39;Tecnologico;Empleado;1991.97;Servicios;0
1799;Manta;49;Tecnologico;Desempleado;0.0;Ninguno;5
1800;Quito;26;Tecnologico;Subempleado;288.83;Manufactura;0
1801;Cuenca;45;Secundaria;Desempleado;0.0;Ninguno;31
1802;Guayaquil;19;Tecnologico;Subempleado;453.01;Agricultura;0
1803;Quito;28;Universitario;Subempleado;223.89;Comercio;0
1804;Guayaquil;47;Tecnologico;Empleado;669.95;Comercio;0
1805;Quito;21;Tecnologico;Subempleado;382.32;Manufactura;0
1806;Ambato;42;Primaria;Subempleado;357.9;Manufactura;0
1807;Quito;18;Tecnologico;Desempleado;0.0;Ninguno;4
1808;Quito;19;Primaria;Subempleado;186.03;Comercio;0
1809;Ambato;27;Primaria;Desempleado;0.0;Ninguno;21
1810;Quito;18;Universitario;Desempleado;0.0;Ninguno;11
1811;Manta;19;Primaria;Desempleado;0.0;Ninguno;31
1812;Manta;40;Universitario;Empleado;2167.45;Comercio;0
1813;Cuenca;42;Primaria;Subempleado;160.28;Agricultura;0
1814;Quito;49;Tecnologico;Subempleado;320.67;Construccion;0
1815;Manta;37;Tecnologico;Desempleado;0.0;Ninguno;34
1816;Ambato;42;Tecnologico;Empleado;532.2;Servicios;0
1817;Manta;51;Primaria;Desempleado;0.0;Ninguno;4
1818;Cuenca;18;Secundaria;Subempleado;358.15;Comercio;0
1819;Manta;28;Tecnologico;Subempleado;379.99;Construccion;0
1820;Ambato;61;Universitario;Subempleado;406.03;Tecnologia;0
1821;Ambato;44;Universitario;Empleado;617.45;Tecnologia;0
1822;Ambato;59;Primaria;Subempleado;341.3;Construccion;0
1823;Quito;24;Secundaria;Subempleado;383.51;Servicios;0
1824;Guayaquil;40;Tecnologico;Desempleado;0.0;Ninguno;14
1825;Guayaquil;32;Tecnologico;Empleado;2219.7;Construccion;0
1826;Quito;19;Tecnologico;Empleado;637.21;Comercio;0
1827;Ambato;22;Universitario;Empleado;548.56;Manufactura;0
1828;Guayaquil;64;Tecnologico;Desempleado;0.0;Ninguno;11
1829;Ambato;35;Universitario;Empleado;1413.11;Construccion;0
1830;Manta;63;Secundaria;Subempleado;373.38;Agricultura;0
1831;Cuenca;46;Tecnologico;Subempleado;342.34;Servicios;0
1832;Ambato;28;Secundaria;Desempleado;0.0;Ninguno;8
1833;Quito;55;Primaria;Desempleado;0.0;Ninguno;17
1834;Quito;64;Universitario;Subempleado;390.25;Construccion;0
1835;Ambato;56;Secundaria;Empleado;1124.14;Servicios;0
1836;Cuenca;65;Secundaria;Empleado;1684.68;Comercio;0
1837;Guayaquil;45;Universitario;Empleado;1974.46;Manufactura;0
1838;Quito;31;Secundaria;Empleado;1768.39;Manufactura;0
1839;Guayaquil;34;Tecnologico;Subempleado;405.98;Comercio;0
1840;Quito;23;Universitario;Desempleado;0.0;Ninguno;2
1841;Ambato;19;Tecnologico;Desempleado;0.0;Ninguno;8
1842;Cuenca;39;Tecnologico;Desempleado;0.0;Ninguno;12
1843;Cuenca;27;Tecnologico;Empleado;1240.41;Tecnologia;0
1844;Cuenca;30;Primaria;Desempleado;0.0;Ninguno;17
1845;Guayaquil;27;Primaria;Subempleado;201.82;Tecnologia;0
1846;Quito;45;Universitario;Desempleado;0.0;Ninguno;2
1847;Quito;47;Universitario;Subempleado;105.26;Servicios;0
1848;Cuenca;59;Secundaria;Empleado;1004.23;Construccion;0
1849;Manta;24;Tecnologico;Desempleado;0.0;Ninguno;1
1850;Cuenca;34;Secundaria;Empleado;2182.09;Construccion;0
1851;Quito;40;Secundaria;Subempleado;421.13;Agricultura;0
1852;Ambato;46;Secundaria;Empleado;1664.42;Tecnologia;0
1853;Ambato;26;Secundaria;Desempleado;0.0;Ninguno;13
1854;Cuenca;53;Secundaria;Empleado;482.92;Servicios;0
1855;Manta;42;Tecnologico;Subempleado;136.56;Servicios;0
1856;Guayaquil;29;Tecnologico;Subempleado;283.65;Servicios;0
1857;Guayaquil;32;Tecnologico;Empleado;1619.69;Comercio;0
1858;Cuenca;31;Primaria;Subempleado;366.46;Manufactura;0
1859;Quito;49;Primaria;Empleado;2391.24;Tecnologia;0
1860;Cuenca;33;Primaria;Empleado;1329.49;Tecnologia;0
1861;Quito;41;Primaria;Desempleado;0.0;Ninguno;26
1862;Manta;24;Universitario;Subempleado;222.35;Servicios;0
1863;Guayaquil;45;Primaria;Subempleado;258.04;Agricultura;0
1864;Ambato;23;Primaria;Desempleado;0.0;Ninguno;7
1865;Cuenca;64;Primaria;Desempleado;0.0;Ninguno;7
1866;Manta;63;Primaria;Empleado;1380.84;Construccion;0
1867;Cuenca;46;Secundaria;Desempleado;0.0;Ninguno;15
1868;Quito;24;Secundaria;Empleado;552.74;Agricultura;0
1869;Ambato;24;Universitario;Empleado;1017.28;Construccion;0
1870;Cuenca;58;Secundaria;Desempleado;0.0;Ninguno;30
1871;Guayaquil;50;Tecnologico;Subempleado;397.59;Tecnologia;0
1872;Manta;60;Universitario;Desempleado;0.0;Ninguno;29
1873;Quito;18;Primaria;Subempleado;271.0;Construccion;0
1874;Quito;41;Secundaria;Empleado;1466.62;Tecnologia;0
1875;Manta;43;Universitario;Subempleado;454.82;Servicios;0
1876;Cuenca;56;Tecnologico;Desempleado;0.0;Ninguno;17
1877;Manta;22;Tecnologico;Empleado;1077.37;Construccion;0
1878;Ambato;30;Secundaria;Subempleado;192.65;Manufactura;0
1879;Ambato;27;Secundaria;Desempleado;0.0;Ninguno;7
1880;Quito;59;Primaria;Subempleado;318.89;Construccion;0
1881;Ambato;37;Secundaria;Empleado;1740.59;Servicios;0
1882;Cuenca;65;Universitario;Desempleado;0.0;Ninguno;30
1883;Manta;40;Secundaria;Desempleado;0.0;Ninguno;16
1884;Ambato;43;Secundaria;Subempleado;130.14;Manufactura;0
1885;Guayaquil;34;Secundaria;Empleado;2297.36;Servicios;0
1886;Ambato;62;Universitario;Subempleado;394.75;Construccion;0
1887;Quito;44;Primaria;Empleado;2419.26;Agricultura;0
1888;Manta;53;Universitario;Desempleado;0.0;Ninguno;9
1889;Guayaquil;38;Primaria;Subempleado;412.9;Tecnologia;0
1890;Ambato;39;Secundaria;Subempleado;104.74;Comercio;0
1891;Cuenca;27;Universitario;Subempleado;430.89;Comercio;0
1892;Cuenca;38;Universitario;Subempleado;131.11;Comercio;0
1893;Quito;53;Primaria;Empleado;1734.04;Comercio;0
1894;Ambato;55;Universitario;Desempleado;0.0;Ninguno;19
1895;Manta;44;Tecnologico;Subempleado;380.07;Agricultura;0
1896;Ambato;25;Tecnologico;Subempleado;141.14;Servicios;0
1897;Cuenca;57;Secundaria;Desempleado;0.0;Ninguno;5
1898;Quito;34;Tecnologico;Empleado;1821.56;Servicios;0
1899;Manta;19;Tecnologico;Desempleado;0.0;Ninguno;35
1900;Guayaquil;31;Tecnologico;Subempleado;118.0;Tecnologia;0
1901;Manta;26;Primaria;Empleado;1046.83;Agricultura;0
1902;Guayaquil;31;Tecnologico;Desempleado;0.0;Ninguno;1
1903;Guayaquil;23;Universitario;Subempleado;209.7;Comercio;0
1904;Ambato;45;Primaria;Empleado;2439.88;Construccion;0
1905;Guayaquil;43;Universitario;Subempleado;241.42;Tecnologia;0
1906;Ambato;54;Secundaria;Subempleado;174.59;Agricultura;0
1907;Guayaquil;54;Primaria;Subempleado;407.12;Agricultura;0
1908;Ambato;64;Secundaria;Subempleado;173.58;Comercio;0
1909;Guayaquil;59;Universitario;Subempleado;181.82;Servicios;0
1910;Manta;56;Primaria;Desempleado;0.0;Ninguno;35
1911;Cuenca;49;Tecnologico;Empleado;651.13;Construccion;0
1912;Cuenca;37;Tecnologico;Desempleado;0.0;Ninguno;6
1913;Guayaquil;35;Secundaria;Empleado;487.96;Manufactura;0
1914;Guayaquil;42;Secundaria;Empleado;1364.1;Construccion;0
1915;Quito;29;Secundaria;Empleado;892.35;Construccion;0
1916;Ambato;23;Tecnologico;Desempleado;0.0;Ninguno;3
1917;Manta;29;Primaria;Desempleado;0.0;Ninguno;13
1918;Quito;36;Tecnologico;Empleado;900.17;Comercio;0
1919;Guayaquil;23;Secundaria;Subempleado;277.57;Tecnologia;0
1920;Guayaquil;36;Primaria;Desempleado;0.0;Ninguno;31
1921;Quito;44;Primaria;Empleado;1256.88;Manufactura;0
1922;Ambato;61;Secundaria;Empleado;555.94;Construccion;0
1923;Ambato;48;Tecnologico;Empleado;2015.81;Construccion;0
1924;Manta;48;Universitario;Desempleado;0.0;Ninguno;15
1925;Ambato;44;Primaria;Empleado;1826.39;Comercio;0
1926;Guayaquil;40;Primaria;Empleado;1986.75;Servicios;0
1927;Guayaquil;30;Tecnologico;Subempleado;211.6;Tecnologia;0
1928;Ambato;61;Primaria;Desempleado;0.0;Ninguno;15
1929;Quito;65;Tecnologico;Desempleado;0.0;Ninguno;12
1930;Guayaquil;52;Tecnologico;Desempleado;0.0;Ninguno;6
1931;Ambato;54;Secundaria;Empleado;654.3;Comercio;0
1932;Guayaquil;36;Secundaria;Empleado;1293.81;Servicios;0
1933;Quito;59;Tecnologico;Empleado;1835.26;Construccion;0
1934;Quito;56;Universitario;Empleado;1472.59;Manufactura;0
1935;Ambato;25;Universitario;Desempleado;0.0;Ninguno;17
1936;Cuenca;65;Tecnologico;Desempleado;0.0;Ninguno;34
